0,1,2,3,4,5,6,7,8,9,10,11
,"127.9067091,37.2767053",,,,"127.4879493,37.4901743","129.3771902,35.9787643","127.5169135,37.4991279","127.9348297,37.3953619","127.9359051,37.3976772",,
,"127.9061748,37.2767829",,,,"127.4880602,37.4900346","129.3775514,35.978747","127.5187734,37.499051","127.9349616,37.3956914","127.9360808,37.3979659",,
,"127.9058198,37.2768364",,,,"127.4882729,37.4897678","129.3778153,35.9787482","127.5189555,37.4990437","127.9351998,37.3962575","127.9361367,37.3980577",,
,"127.9053498,37.2769083",,,,"127.4883725,37.4896398","129.3780252,35.9787585","127.5190675,37.4990392","127.9354494,37.3968244","127.936337,37.3983165",,
,"127.9042801,37.2770625",,,,"127.4885648,37.489419","129.3783185,35.9787809","127.5191501,37.4990347","127.9357237,37.3973696","127.9366489,37.3987165",,
,"127.904137,37.2770828",,,,"127.4888148,37.4891162","129.3785742,35.9788049","127.5194589,37.4990121","127.9358823,37.3976404","127.9370367,37.3991414",,
,"127.9039623,37.2771078",,,,"127.488937,37.4889864","129.3790921,35.9788526","127.5199635,37.4989679","127.9359051,37.3976772","127.9374374,37.3994743",,
,"127.9037911,37.2771507",,,,"127.4889642,37.4889584","129.3792732,35.978866","127.5205144,37.4989092","127.9360808,37.3979659","127.9379186,37.3998403",,
,"127.9035996,37.2771991",,,,"127.4891022,37.4888196","129.3794751,35.9788665","127.5206491,37.4988812","127.9361367,37.3980577","127.9383008,37.4000949",,
,"127.9035331,37.2772201",,,,"127.4891995,37.4887151","129.3796446,35.9788611","127.521338,37.4987405","127.936337,37.3983165","127.9385616,37.4002534",,
,"127.9033372,37.277283",,,,"127.4895242,37.4883663","129.3796524,35.978861","127.5225077,37.4983427","127.9366489,37.3987165","127.9390253,37.4005158",,
,"127.9031214,37.2774378",,,,"127.4897324,37.4881446","129.3798184,35.9788467","127.5228368,37.4981741","127.9370367,37.3991414","127.9391839,37.4005928",,
,"127.9029169,37.2775837",,,,"127.4898206,37.4880517","129.3799181,35.9790299","127.5232497,37.4979577","127.9374374,37.3994743","127.9394569,37.4007242",,
,"127.9027868,37.2777247",,,,"127.4899507,37.4879174","129.3799614,35.979123","127.5234194,37.4978648","127.9379186,37.3998403","127.9400708,37.4009843",,
,"127.902673,37.2779577",,,,"127.490065,37.4877994","129.3800457,35.9793092","127.5236739,37.4976908","127.9383008,37.4000949","127.9402407,37.4010431",,
,"127.9025646,37.2783528",,,,"127.4901555,37.487711","129.3801621,35.9795913","127.5241218,37.4973572","127.9385616,37.4002534","127.9407931,37.401234",,
,"127.9024449,37.2787508",,,,"127.4902539,37.4876155","129.3807635,35.9810485","127.5242892,37.4972166","127.9390253,37.4005158","127.9414913,37.4014053",,
,"127.9019683,37.280347",,,,"127.4903478,37.4875227","129.3808117,35.9811658","127.5244079,37.4970958","127.9391839,37.4005928","127.9415523,37.401415",,
,"127.901935,37.2804561",,,,"127.4903636,37.4875065","129.3808624,35.9812912","127.5245493,37.4969687","127.9394569,37.4007242","127.9424254,37.4015487",,
,"127.9018885,37.2806086",,,,"127.4904394,37.4874298","129.3809131,35.9814176","127.5259992,37.4956749","127.9400708,37.4009843","127.9428505,37.4015958",,
,"127.9017454,37.2806371",,,,"127.4905752,37.4873028","129.3810482,35.9817841","127.5263,37.4953909","127.9402407,37.4010431","127.9434032,37.4016397",,
,"127.9015651,37.2806737",,,,"127.4906329,37.4872487","129.3812025,35.9821639","127.5267297,37.4949969","127.9407931,37.401234","127.9438089,37.4016544",,
,"127.9009722,37.2807677",,,,"127.4906487,37.4872343","129.3813428,35.9825124","127.5268372,37.4949076","127.9414913,37.4014053","127.9441343,37.4016487",,
,,,,,"127.4908987,37.4870639","129.3815135,35.9829307","127.5271832,37.4945993","127.9415523,37.401415","127.9443411,37.4016452",,
,,,,,"127.4909225,37.4870513","129.3818245,35.9836938","127.5275745,37.4942747","127.9424254,37.4015487","127.9447691,37.401622",,
,,,,,"127.490944,37.4870423","129.381887,35.9838497","127.5282248,37.4937995","127.9428505,37.4015958","127.9452005,37.4015807",,
,,,,,"127.4910526,37.4870017","129.3819517,35.9840091","127.528537,37.4936075","127.9434032,37.4016397","127.9459873,37.4014578",,
,,,,,"127.4910435,37.4869792","129.3822409,35.9847429","127.5289622,37.4933748","127.9438089,37.4016544","127.9475473,37.4012158",,
,,,,,"127.4910424,37.486963","129.3826846,35.9857726","127.529487,37.4931241","127.9441343,37.4016487","127.9487292,37.4010328",,
,,,,,"127.4910481,37.4869404","129.3833243,35.9873915","127.5299994,37.4929076","127.9443411,37.4016452","127.9490798,37.4009017",,
,,,,,"127.4910662,37.4869215","129.3838245,35.9886492","127.5311904,37.4924945","127.9447691,37.401622","127.9492795,37.4008541",,
,,,,,"127.4911001,37.4868999","129.3840245,35.9887579","127.5313397,37.4924575","127.9452005,37.4015807","127.9493618,37.4008348",,
,,,,,"127.4911363,37.4868873","129.3841343,35.988803","127.5330409,37.4920082","127.9459873,37.4014578","127.9495061,37.4007748",,
,,,,,"127.4911736,37.4868837","129.384211,35.9888108","127.5335239,37.4918854","127.9475473,37.4012158","127.9496558,37.4006796",,
,,,,,"127.4911974,37.4868873","129.3842885,35.9888042","127.5337037,37.4918394","127.9487292,37.4010328","127.9498404,37.4005617",,
,,,,,"127.4912223,37.4868981","129.3843614,35.9887913","127.5341709,37.4917194","127.9490798,37.4009017","127.9500023,37.4004268",,
,,,,,"127.4913501,37.4868395","129.3845012,35.988745","127.5345407,37.4916247","127.9492795,37.4008541","127.9501277,37.4002334",,
,,,,,"127.4913682,37.4868314","129.3846899,35.988568","127.5347183,37.4915777","127.9493618,37.4008348","127.9503752,37.3996853",,
,,,,,"127.4913931,37.4868206","129.3847595,35.9885065","127.5348789,37.4915362","127.9495061,37.4007748","127.9504383,37.3990875",,
,,,,,"127.4915707,37.4867458","129.3849778,35.9883129","127.5354614,37.4913828","127.9496558,37.4006796","127.9504412,37.3990136",,
,,,,,"127.4917494,37.4866746","129.3852554,35.9880922","127.5359625,37.4912249","127.9498404,37.4005617","127.9505615,37.397588",,
,,,,,"127.4921351,37.4865511","129.3855284,35.9879139","127.5363527,37.4910743","127.9500023,37.4004268","127.9505631,37.3971094",,
,,,,,"127.4923998,37.4865079","129.3857812,35.9877693","127.5363742,37.4910662","127.9501277,37.4002334","127.9506388,37.3971055",,
,,,,,"127.4926374,37.4865079","129.3859367,35.9876848","127.5366943,37.4909327","127.9503752,37.3996853","127.9511471,37.3970783",,
,,,,,"127.4929122,37.4865908","129.3868859,35.9871597","127.536865,37.4908443","127.9504383,37.3990875","127.9512566,37.3970734",,
,,,,,"127.493074,37.4866449","129.3870607,35.9870479","127.5370098,37.4907568","127.9504412,37.3990136","127.9519432,37.3970158",,
,,,,,"127.4931124,37.4866576","129.3871395,35.9870034","127.5372167,37.4906143","127.9505615,37.397588","127.9520357,37.397367",,
,,,,,"127.4931928,37.4867035","129.387225,35.9869605","127.537945,37.4900985","127.9505631,37.3971094","127.9520623,37.3974669",,
,,,,,"127.4932063,37.4867107","129.387974,35.9865575","127.5388823,37.4893573","127.9506388,37.3971055","127.9521784,37.3978099",,
,,,,,"127.4935128,37.4868811","129.3880693,35.9865064","127.5411585,37.4876232","127.9511471,37.3970783","127.9525711,37.3990442",,
,,,,,"127.4935468,37.4869001","129.3898731,35.9855405","127.5414683,37.4873905","127.9512566,37.3970734","127.9526791,37.3993466",,
,,,,,"127.4936056,37.4869325","129.3898971,35.9855275","127.5415644,37.4873175","127.9519432,37.3970158","127.9527366,37.399506",,
,,,,,"127.4938239,37.4870497","129.3901238,35.9854059","127.5419477,37.487037","127.9520357,37.397367","127.952763,37.3995798",,
,,,,,"127.4940286,37.4871164","129.3906364,35.9851328","127.5421874,37.4868377","127.9520623,37.3974669","127.9527952,37.3996761",,
,,,,,"127.4941259,37.4871371","129.3908833,35.9850234","127.5423208,37.4867115","127.9521784,37.3978099","127.9528664,37.3998633",,
,,,,,"127.4941779,37.4871417","129.3910575,35.9849792","127.5425096,37.4865474","127.9525711,37.3990442","127.9530948,37.40046",,
,,,,,"127.4941994,37.4871326","129.3911248,35.9849628","127.54273,37.4862913","127.9526791,37.3993466","127.9531525,37.4006554",,
,,,,,"127.4943193,37.4870876","129.3914109,35.9849123","127.5429312,37.4860091","127.9527366,37.399506","127.9532183,37.4008796",,
,,,,,"127.4943816,37.4870641","129.3915913,35.9848987","127.5430555,37.4858243","127.952763,37.3995798","127.9532286,37.4009084",,
,,,,,"127.4944721,37.4870308","129.39182,35.984905","127.5431549,37.4856088","127.9527952,37.3996761","127.9533313,37.4012605",,
,,,,,"127.4946383,37.4869713","129.3919611,35.9849163","127.5432159,37.4854492","127.9528664,37.3998633","127.95342,37.4015495",,
,,,,,"127.4948374,37.4868992","129.3923552,35.9849768","127.5432419,37.4853807","127.9530948,37.40046","127.9535109,37.4018177",,
,,,,,"127.4949076,37.486874","129.3929038,35.9850546","127.54326,37.4853338","127.9531525,37.4006554","127.9535546,37.4019401",,
,,,,,"127.4950976,37.4868055","129.3932117,35.9850831","127.5436122,37.4840745","127.9532183,37.4008796","127.953789,37.4025882",,
,,,,,"127.495351,37.4867136","129.393508,35.9850875","127.5437025,37.4838266","127.9532286,37.4009084","127.9539108,37.4029258",,
,,,,,"127.49567,37.4865982","129.3941693,35.9850969","127.5437522,37.4837265","127.9533313,37.4012605","127.954012,37.4032165",,
,,,,,"127.4959064,37.4865126","129.3963083,35.9850757","127.5438652,37.4834975","127.95342,37.4015495","127.9541866,37.4036999",,
,,,,,"127.4962197,37.4863999","129.3968228,35.9850721","127.5439025,37.4834335","127.9535109,37.4018177","127.9544998,37.4042909",,
,,,,,"127.4962955,37.4863801","129.3980728,35.9850685","127.5440189,37.4832514","127.9535546,37.4019401","127.9547484,37.4046721",,
,,,,,"127.4964301,37.486344","129.400453,35.9851155","127.5441195,37.4831234","127.953789,37.4025882","127.9548374,37.4048079",,
,,,,,"127.4964403,37.4863224","129.4008658,35.9851243","127.5442619,37.4829557","127.9539108,37.4029258","127.9551392,37.4052042",,
,,,,,"127.4964618,37.4862936","129.4008858,35.9851249","127.544324,37.4828826","127.954012,37.4032165","127.9552497,37.4053498",,
,,,,,"127.4964969,37.4862764","129.4009557,35.9851256","127.5443749,37.4828321","127.9541866,37.4036999","127.9558445,37.4061768",,
,,,,,"127.4965297,37.4862638","129.4011975,35.9851263","127.5446496,37.482558","127.9544998,37.4042909","127.9560655,37.4064743",,
,,,,,"127.4965749,37.4862602","129.4014027,35.9851293","127.544887,37.4823722","127.9547484,37.4046721","127.9560758,37.4064887",,
,,,,,"127.4966134,37.4862683","129.4015658,35.9851313","127.5449696,37.4823163","127.9548374,37.4048079","127.9562999,37.4067456",,
,,,,,"127.4966394,37.4862809","129.4018698,35.9851328","127.5451889,37.4821648","127.9551392,37.4052042","127.9564867,37.4069829",,
,,,,,"127.4966665,37.4863071","129.4022869,35.985137","127.5455292,37.4819835","127.9552497,37.4053498","127.9568195,37.4072691",,
,,,,,"127.4967559,37.4862494","129.4027197,35.9851481","127.5462428,37.4816686","127.9558445,37.4061768","127.9569457,37.4074101",,
,,,,,"127.4967638,37.486244","129.4030823,35.9851424","127.5467256,37.4815414","127.9560655,37.4064743","127.9578445,37.4084081",,
,,,,,"127.4969606,37.4861142","129.4032053,35.9851395","127.5471746,37.4814583","127.9560758,37.4064887","127.9579241,37.4084997",,
,,,,,"127.4971778,37.4859204","129.4041997,35.9851643","127.5476248,37.4814076","127.9562999,37.4067456","127.9585275,37.4092302",,
,,,,,"127.4972366,37.4858681","129.404273,35.9851676","127.5478736,37.4813985","127.9564867,37.4069829","127.9586776,37.4093964",,
,,,,,"127.4974991,37.4855995","129.4044063,35.9851781","127.5480625,37.4813912","127.9568195,37.4072691","127.9590702,37.4098473",,
,,,,,"127.4975884,37.4855112","129.4044907,35.9850416","127.5485172,37.4814135","127.9569457,37.4074101","127.9597257,37.410601",,
,,,,,"127.4978373,37.485266","129.404874,35.9844243","127.5486563,37.4814207","127.9578445,37.4084081","127.9598509,37.4107511",,
,,,,,"127.4984323,37.4846684","129.4056146,35.9832136","127.5493033,37.4814745","127.9579241,37.4084997","127.9601324,37.4111466",,
,,,,,"127.4985669,37.4845314","129.4056851,35.9830998","127.5496302,37.4815095","127.9585275,37.4092302","127.9601997,37.411241",,
,,,,,"127.4986777,37.4844278","129.4067491,35.981408","127.5514242,37.4817017","127.9586776,37.4093964","127.9603,37.4113875",,
,,,,,"127.4987682,37.484343","129.4072436,35.9805736","127.5528122,37.4818498","127.9590702,37.4098473","127.9611248,37.4126579",,
,,,,,"127.4989107,37.4842159","129.4076816,35.9798346","127.5544614,37.4820023","127.9597257,37.410601","127.9613865,37.4131409",,
,,,,,"127.4994186,37.4837689","129.407737,35.9797409","127.5545134,37.4820067","127.9598509,37.4107511","127.9615364,37.4134414",,
,,,,,"127.4995295,37.4836715","129.4083464,35.9787027","127.5549749,37.4820498","127.9601324,37.4111466","127.9617286,37.4138201",,
,,,,,"127.499793,37.4834426","129.4084359,35.978548","127.555493,37.482128","127.9601997,37.411241","127.9617446,37.4138471",,
,,,,,"127.4998303,37.4834074","129.4085778,35.9783159","127.5557996,37.4821747","127.9603,37.4113875","127.9617927,37.4139524",,
,,,,,"127.5,37.4832497","129.4087373,35.978033","127.5568562,37.4823941","127.9611248,37.4126579","127.9618156,37.414001",,
,,,,,"127.5001278,37.4831415","129.4087564,35.9779984","127.557656,37.4825794","127.9613865,37.4131409","127.961834,37.4140478",,
,,,,,"127.5002613,37.4830306","129.4094248,35.976833","127.5596346,37.4830814","127.9615364,37.4134414","127.9618616,37.4141261",,
,,,,,"127.5003065,37.4829991","129.4095329,35.9765293","127.5602523,37.4832352","127.9617286,37.4138201","127.9618719,37.4141504",,
,,,,,"127.5003178,37.482991","129.4095569,35.9764235","127.5608395,37.4833593","127.9617446,37.4138471","127.9619259,37.4143007",,
,,,,,"127.5003201,37.4829901","129.4096243,35.9761826","127.5608576,37.4833629","127.9617927,37.4139524","127.9620822,37.4147246",,
,,,,,"127.5003676,37.4829703","129.4097697,35.9761857","127.5612784,37.4834339","127.9618156,37.414001","127.9621225,37.4148525",,
,,,,,"127.5003823,37.4829648","129.4100338,35.9761914","127.5613712,37.4834474","127.961834,37.4140478","127.9622574,37.4152783",,
,,,,,"127.5004185,37.4829549","129.4102189,35.9761885","127.5619368,37.4835291","127.9618616,37.4141261","127.9623373,37.4155908",,
,,,,,"127.5004547,37.4829495","129.4111072,35.9761888","127.5622366,37.4835686","127.9618719,37.4141504","127.9623477,37.4156304",,
,,,,,"127.5004536,37.4829279","129.4114367,35.9761916","127.5626314,37.4836153","127.9619259,37.4143007","127.9623835,37.4157637",,
,,,,,"127.5004581,37.4829018","129.4117971,35.9761904","127.5631596,37.4836564","127.9620822,37.4147246","127.9625291,37.4164616",,
,,,,,"127.5004671,37.4828819","129.4119868,35.9761928","127.5637162,37.4837003","127.9621225,37.4148525","127.9625699,37.4166661",,
,,,,,"127.500492,37.4828612","129.412132,35.9761914","127.5647557,37.483771","127.9622574,37.4152783","127.9625827,37.4167282",,
,,,,,"127.5005316,37.4828468","129.4122196,35.9761909","127.5654446,37.4838256","127.9623373,37.4155908","127.9626189,37.4169111",,
,,,,,"127.5005655,37.4828423","129.4122551,35.9761903","127.5673597,37.4839759","127.9623477,37.4156304","127.9627144,37.4177373",,
,,,,,"127.5005961,37.482845","129.4130368,35.9761832","127.5681764,37.4840403","127.9623835,37.4157637","127.9627285,37.4178264",,
,,,,,"127.500621,37.4827981","129.4132242,35.976182","127.5699116,37.4841493","127.9625291,37.4164616","127.962745,37.4179372",,
,,,,,"127.5006436,37.4827485","129.4135501,35.9761796","127.5711933,37.4842937","127.9625699,37.4166661","127.962752,37.4179751",,
,,,,,"127.5006651,37.4827197","129.4135879,35.9761808","127.571837,37.4843663","127.9625827,37.4167282","127.9627602,37.41803",,
,,,,,"127.5006741,37.482708","129.4136689,35.9761831","127.5745224,37.4845485","127.9626189,37.4169111","127.962806,37.4182994",,
,,,,,"127.50069,37.4826881","129.4137754,35.9761841","127.5745779,37.4845521","127.9627144,37.4177373","127.962933,37.4189208",,
,,,,,"127.5007578,37.4826187","129.4144388,35.9761942","127.5746491,37.4845583","127.9627285,37.4178264","127.9629761,37.4191343",,
,,,,,"127.5007985,37.4825764","129.4147671,35.9761962","127.575855,37.4846603","127.962745,37.4179372","127.9630435,37.4196225",,
,,,,,"127.5009592,37.4824321","129.4151707,35.9761906","127.575907,37.4846648","127.962752,37.4179751","127.9630783,37.419946",,
,,,,,"127.5012747,37.4821491","129.4153371,35.9761916","127.5760552,37.4846845","127.9627602,37.41803","127.9631974,37.4207559",,
,,,,,"127.5015247,37.4819328","129.4154279,35.9761892","127.5777837,37.4848123","127.962806,37.4182994","127.9633614,37.4215079",,
,,,,,"127.501726,37.4817543","129.4157372,35.9761825","127.5781061,37.4848364","127.962933,37.4189208","127.9636803,37.422463",,
,,,,,"127.5019805,37.4815389","129.4159491,35.9761845","127.5793764,37.484932","127.9629761,37.4191343","127.9638744,37.4229553",,
,,,,,"127.5028955,37.4807177","129.4160766,35.976187","127.5800586,37.4850199","127.9630435,37.4196225","127.9640755,37.4234953",,
,,,,,"127.5029996,37.4806249","129.4163737,35.9761813","127.5805473,37.4851124","127.9630783,37.419946","127.9641249,37.4236195",,
,,,,,"127.5041476,37.4811882","129.4169638,35.9761836","127.5810655,37.4852193","127.9631974,37.4207559","127.9641825,37.4237941",,
,,,,,"127.5043229,37.4812801","129.4169478,35.9759351","127.5815136,37.4853506","127.9633614,37.4215079","127.9642046,37.4239004",,
