0,1,2,3,4,5,6,7,8,9,10,11
"127.7243744,37.0655986","127.9446752,36.854543","127.7781415,37.7583969","127.7781415,37.7583969","127.7207593,37.7507769","127.7781415,37.7583969","128.3796917,37.5617809","127.9954744,37.3941661","127.575855,37.4846603","127.7207593,37.7507769","128.6176544,35.9159725","128.5427363,36.6688137"
"127.7241694,37.0666609","127.9442616,36.8549845","127.779158,37.7582124","127.779158,37.7582124","127.7208547,37.7507965","127.779158,37.7582124","128.3800301,37.5619595","127.9959493,37.3940497","127.575907,37.4846648","127.7208547,37.7507965","128.6199033,35.9163735","128.5429875,36.6691"
"127.7239284,37.068082","127.9432872,36.8560248","127.7794495,37.7581595","127.7794495,37.7581595","127.7212364,37.7508742","127.7794495,37.7581595","128.3802946,37.5621135","127.9960992,37.3939995","127.5760552,37.4846845","127.7212364,37.7508742","128.6215499,35.9166664","128.5439467,36.6700273"
"127.7235108,37.0706888","127.9413035,36.8581019","127.7807156,37.7579158","127.7807156,37.7579158","127.7221498,37.7511249","127.7807156,37.7579158","128.3809233,37.5625261","127.9963615,37.3938658","127.5777837,37.4848123","127.7221498,37.7511249","128.6234499,35.9169272","128.5443707,36.6704373"
"127.7230059,37.0738475","127.9406156,36.8588437","127.781051,37.7577663","127.781051,37.7577663","127.7229496,37.7513577","127.781051,37.7577663","128.381203,37.5627223","127.9964494,37.3938222","127.5781061,37.4848364","127.7229496,37.7513577","128.625,35.9170497","128.5456199,36.6717028"
"127.7227872,37.0752082","127.9403368,36.8591431","127.7845349,37.7568169","127.7845349,37.7568169","127.7232644,37.751459","127.7845349,37.7568169","128.3814866,37.5629554","127.9970867,37.3935077","127.5793764,37.484932","127.7232644,37.751459","128.6262563,35.9170912","128.5460989,36.6721998"
"127.7219615,37.0798746","127.938845,36.8607514","127.785272,37.7566088","127.785272,37.7566088","127.7236576,37.7515943","127.785272,37.7566088","128.3818423,37.5632592","127.9972614,37.3934492","127.5800586,37.4850199","127.7236576,37.7515943","128.6300106,35.9169702","128.5461409,36.6722427"
"127.7214465,37.0826853","127.9381307,36.861386","127.785602,37.7565097","127.785602,37.7565097","127.7238746,37.751666","127.785602,37.7565097","128.3824953,37.5638114","127.9977868,37.393283","127.5805473,37.4851124","127.7238746,37.751666","128.6344223,35.9168619","128.5468615,36.6729828"
"127.7213247,37.0833328","127.9376337,36.8617917","127.7859137,37.7563927","127.7859137,37.7563927","127.7246496,37.7519412","127.7859137,37.7563927","128.3827447,37.564024","127.9984373,37.3930828","127.5810655,37.4852193","127.7246496,37.7519412","128.634696,35.9168539","128.5475492,36.6737664"
"127.7212792,37.0835681","127.9372997,36.8620327","127.7862753,37.7562431","127.7862753,37.7562431","127.7253747,37.7522247","127.7862753,37.7562431","128.3836369,37.5647916","127.9986615,37.3929827","127.5815136,37.4853506","127.7253747,37.7522247","128.6350394,35.9168453","128.5479748,36.6743748"
"127.7211002,37.0843112","127.9370918,36.8621623","127.7865506,37.7560928","127.7865506,37.7560928","127.7261544,37.7525576","127.7865506,37.7560928","128.3853242,37.5662409","127.9987749,37.3928831","127.5818417,37.4854531","127.7261544,37.7525576","128.6372397,35.9167839","128.5483741,36.6750158"
"127.7209912,37.0847324","127.9363563,36.8626356","127.7867634,37.7559454","127.7867634,37.7559454","127.7272367,37.7530665","127.7867634,37.7559454","128.3862864,37.5670746","127.9993242,37.3922327","127.5821269,37.4855539","127.7272367,37.7530665","128.641495,35.916666","128.5484858,36.6752447"
"127.7208239,37.0852583","127.9356932,36.8630212","127.7869637,37.7557619","127.7869637,37.7557619","127.727763,37.753299","127.7869637,37.7557619","128.3883624,37.5688328","127.9995748,37.3920324","127.58224,37.4855944","127.727763,37.753299","128.6463315,35.9165081","128.5488622,36.6760166"
"127.7206085,37.08585","127.9350869,36.8633416","127.7870789,37.7556138","127.7870789,37.7556138","127.728129,37.7534605","127.7870789,37.7556138","128.3890489,37.5694243","127.9999991,37.3917909","127.5828466,37.4858418","127.728129,37.7534605","128.6478981,35.9163948","128.5495244,36.6777244"
"127.7205225,37.0860845","127.9338873,36.8638832","127.7871792,37.7554144","127.7871792,37.7554144","127.7288441,37.7537845","127.7871792,37.7554144","128.391037,37.5711075","128.0000497,37.3917582","127.5830096,37.4859219","127.7288441,37.7537845","128.6493169,35.9161748","128.5500994,36.6792743"
"127.7204868,37.0861828","127.9328059,36.8642883","127.7872264,37.7552989","127.7872264,37.7552989","127.7297534,37.7541532","127.7872264,37.7552989","128.3939437,37.5735641","128.0001869,37.3916666","127.5834781,37.4861532","127.7297534,37.7541532","128.6506248,35.9158747","128.550861,36.6812084"
"127.7200734,37.087186","127.9316714,36.864653","127.7872521,37.7551871","127.7872521,37.7551871","127.7306637,37.7544984","127.7872521,37.7551871","128.3949653,37.5744226","128.0003701,37.3915189","127.5838064,37.4863495","127.7306637,37.7544984","128.6526754,35.9152834","128.5509619,36.6814663"
"127.7200187,37.0873249","127.9294439,36.8653534","127.787283,37.7549526","127.787283,37.7549526","127.7316501,37.7548264","127.787283,37.7549526","128.3951369,37.5745673","128.0005261,37.3913659","127.5840576,37.4864981","127.7316501,37.7548264","128.6551521,35.9145727","128.5510316,36.6816513"
"127.7197461,37.0880204","127.9263563,36.866348","127.7873025,37.7544334","127.7873025,37.7544334","127.732942,37.7551798","127.7873025,37.7544334","128.3952833,37.5746924","128.0008246,37.3910663","127.5841629,37.4865728","127.732942,37.7551798","128.6553621,35.9144597","128.5516491,36.6832721"
"127.7190074,37.0897787","127.9260662,36.8664374","127.7872614,37.7540829","127.7872614,37.7540829","127.7333532,37.7552818","127.7872614,37.7540829","128.3955007,37.5748782","128.0009516,37.3909693","127.5845976,37.4868799","127.7333532,37.7552818","128.655667,35.9143126","128.5522677,36.6848947"
"127.7185863,37.0908476","127.9249484,36.8667813","127.7871624,37.7534333","127.7871624,37.7534333","127.7346723,37.7556072","127.7871624,37.7534333","128.3966769,37.5758805","128.001099,37.3908831","127.5849475,37.4871662","127.7346723,37.7556072","128.6569295,35.9139479","128.5523654,36.6851651"
"127.7182445,37.0917389","127.9237176,36.8671679","127.7870871,37.7527413","127.7870871,37.7527413","127.7353369,37.7557699","127.7870871,37.7527413","128.3976956,37.5766858","128.0013501,37.3907621","127.5853166,37.487495","127.7353369,37.7557699","128.6574551,35.9137409","128.5531568,36.6872233"
"127.7178975,37.0927572","127.9230321,36.8673831","127.7870489,37.7522583","127.7870489,37.7522583","127.7369172,37.7561598","127.7870489,37.7522583","128.3982269,37.5770801","128.0021373,37.3903829","127.5858103,37.4879354","127.7369172,37.7561598","128.657816,35.9135589","128.5531672,36.6872503"
"127.7175396,37.0939009","127.9222571,36.8676265","127.7870366,37.7520077","127.7870366,37.7520077","127.7369695,37.7561741","127.7870366,37.7520077","128.3987187,37.5773901","128.0023398,37.390264","127.5869348,37.4890162","127.7369695,37.7561741","128.6581805,35.9133219","128.553245,36.6874506"
"127.7172686,37.0947785","127.917813,36.8690512","127.7870615,37.7516994","127.7870615,37.7516994","127.7377921,37.7563815","127.7870615,37.7516994","128.4018803,37.5792443","128.0024872,37.3901696","127.587073,37.4891486","127.7377921,37.7563815","128.6585373,35.9130164","128.5532496,36.6874632"
"127.7171494,37.0952078","127.9138826,36.87029","127.7871119,37.7515163","127.7871119,37.7515163","127.7398439,37.7568866","127.7871119,37.7515163","128.4024998,37.5796181","128.0025939,37.3900817","127.5871454,37.489218","127.7398439,37.7568866","128.6585896,35.9129546","128.5534595,36.6879959"
"127.716882,37.0961232","127.9122239,36.8708258","127.7872365,37.7511492","127.7872365,37.7511492","127.7414869,37.7572997","127.7872365,37.7511492","128.4031125,37.5799911","128.0027744,37.3898745","127.5874705,37.4895323","127.7414869,37.7572997","128.6590119,35.9125007","128.5539213,36.6891962"
"127.7165366,37.0973246","127.9120995,36.8708659","127.7872995,37.7510246","127.7872995,37.7510246","127.7417482,37.7573658","127.7872995,37.7510246","128.405537,37.5816589","128.0029242,37.3896332","127.5878249,37.4898457","127.7417482,37.7573658","128.6593366,35.9122","128.5547592,36.6913711"
"127.7162444,37.0982851","127.9106054,36.871348","127.7873615,37.7509082","127.7873615,37.7509082","127.7417618,37.7573694","127.7873615,37.7509082","128.4063125,37.5821919","128.0030364,37.3895327","127.5879211,37.4899313","127.7417618,37.7573694","128.6596258,35.9119646","128.5553013,36.6927879"
"127.7159289,37.0993133","127.907338,36.8723905","127.7874619,37.7507493","127.7874619,37.7507493","127.7418107,37.7573819","127.7874619,37.7507493","128.4065615,37.5823658","128.0031499,37.389433","127.5879438,37.4899511","127.7418107,37.7573819","128.6601171,35.9116894","128.5554124,36.6930565"
"127.7156023,37.1004028","127.9055985,36.8729463","127.7876122,37.750566","127.7876122,37.750566","127.7420652,37.7574463","127.7876122,37.750566","128.4075391,37.5830406","128.0036997,37.3890413","127.5883367,37.4902987","127.7420652,37.7574463","128.6602539,35.9116412","128.5561493,36.6949664"
"127.7152675,37.1014094","127.9041379,36.8734264","127.7877026,37.750463","127.7877026,37.750463","127.7421118,37.7574579","127.7877026,37.750463","128.4079617,37.583333","128.0038242,37.3889083","127.5922462,37.4940094","127.7421118,37.7574579","128.6604921,35.9115641","128.5565596,36.6962383"
"127.7151034,37.101901","127.9028873,36.8739508","127.7877365,37.7504242","127.7877365,37.7504242","127.7437218,37.7578728","127.7877365,37.7504242","128.408076,37.5834123","128.0040866,37.388616","127.5923957,37.4941372","127.7437218,37.7578728","128.6606326,35.9115474","128.5566496,36.696516"
"127.7149928,37.1021815","127.9019473,36.8744254","127.7878869,37.7502661","127.7878869,37.7502661","127.7447739,37.7581329","127.7878869,37.7502661","128.4083615,37.5836075","128.004091,37.3886115","127.5935792,37.4952441","127.7447739,37.7581329","128.6609922,35.9115051","128.556923,36.6974304"
"127.7146395,37.103016","127.9017281,36.874556","127.7881742,37.7499995","127.7881742,37.7499995","127.7456964,37.758332","127.7881742,37.7499995","128.4089055,37.5840089","128.0042124,37.3885082","127.5939156,37.4955584","127.7456964,37.758332","128.6611615,35.9114909","128.557912,36.7005749"
"127.7142523,37.1037847","127.9010793,36.8749404","127.7882624,37.7499245","127.7882624,37.7499245","127.7463428,37.7584586","127.7882624,37.7499245","128.4090117,37.5840874","128.0042911,37.3884583","127.5957913,37.4973146","127.7463428,37.7584586","128.662262,35.9114911","128.5581788,36.7014198"
"127.7137607,37.1046474","127.9002364,36.8755346","127.7883994,37.749825","127.7883994,37.749825","127.746637,37.7585166","127.7883994,37.749825","128.4095,37.5844658","128.0043452,37.3884382","127.5968016,37.4982602","127.746637,37.7585166","128.6630746,35.9115833","128.5582513,36.70165"
"127.7133989,37.1052835","127.9000944,36.875645","127.788712,37.7496575","127.788712,37.7496575","127.7471902,37.7586236","127.788712,37.7496575","128.4097368,37.5846659","128.0044185,37.3884262","127.5976387,37.4990446","127.7471902,37.7586236","128.6634624,35.9116579","128.5585029,36.7024455"
"127.7126378,37.106363","127.8994653,36.876133","127.7890123,37.7495242","127.7890123,37.7495242","127.7481741,37.7588379","127.7890123,37.7495242","128.4098596,37.5847911","128.0045439,37.3884239","127.5978641,37.4992553","127.7481741,37.7588379","128.6636873,35.9117243","128.5589044,36.7037175"
"127.7117383,37.1074869","127.8989996,36.8765646","127.7892991,37.7494163","127.7892991,37.7494163","127.7487354,37.758971","127.7892991,37.7494163","128.4101428,37.5850765","128.0047462,37.3884293","127.5980442,37.4994183","127.7487354,37.758971","128.6638866,35.9117909","128.5589617,36.7039"
"127.71067,37.1086354","127.8986322,36.8769039","127.7897118,37.7492945","127.7897118,37.7492945","127.7491137,37.7590675","127.7897118,37.7492945","128.4108968,37.5859828","128.0048026,37.3884273","127.5984372,37.4997325","127.7491137,37.7590675","128.664074,35.9118756","128.5590868,36.7042829"
"127.7095541,37.1096569","127.898091,36.8774916","127.7901836,37.749196","127.7901836,37.749196","127.75,37.7592838","127.7901836,37.749196","128.4110267,37.5861395","128.004867,37.3884252","127.598812,37.4999999","127.75,37.7592838","128.6643301,35.91203","128.5593746,36.7049411"
"127.7088354,37.1102423","127.8978144,36.8778108","127.7904933,37.7491438","127.7904933,37.7491438","127.7542223,37.7603239","127.7904933,37.7491438","128.4111295,37.5863037","128.0049335,37.3884096","127.5990622,37.5001611","127.7542223,37.7603239","128.6646882,35.9122681","128.5597122,36.7056412"
"127.7086759,37.1103724","127.8977375,36.8779039","127.7909653,37.7490832","127.7909653,37.7490832","127.7553222,37.7606018","127.7909653,37.7490832","128.4115713,37.5870501","128.0050044,37.3883687","127.5994755,37.5004005","127.7553222,37.7606018","128.6648072,35.9123733","128.5601364,36.7062828"
"127.708285,37.1106732","127.8974475,36.8782555","127.7912046,37.7490195","127.7912046,37.7490195","127.7563117,37.7608097","127.7912046,37.7490195","128.4119994,37.5877958","128.0052495,37.388191","127.5998298,37.5005733","127.7563117,37.7608097","128.6649874,35.9125663","128.5604365,36.7066993"
"127.7076829,37.1111025","127.8969262,36.8789955","127.7915743,37.7489492","127.7915743,37.7489492","127.7574523,37.7610064","127.7915743,37.7489492","128.4124243,37.5885497","128.0054116,37.3881083","127.5999645,37.5006308","127.7574523,37.7610064","128.6652244,35.9129328","128.5611383,36.7075792"
"127.7073369,37.1113482","127.896539,36.8796287","127.7918374,37.7488746","127.7918374,37.7488746","127.7585642,37.76115","127.7918374,37.7488746","128.4127489,37.5890663","128.0056247,37.3880416","127.6000087,37.5006515","127.7585642,37.76115","128.6656497,35.9138996","128.5614869,36.708016"
"127.706837,37.1116826","127.896249,36.8801823","127.7920618,37.748783","127.7920618,37.748783","127.7592285,37.7611773","127.7920618,37.748783","128.4131116,37.5895493","128.005671,37.3880342","127.6007614,37.5009492","127.7592285,37.7611773","128.6660116,35.9145416","128.561578,36.7081261"
"127.7060818,37.112132","127.8960251,36.8807221","127.7922374,37.7486916","127.7922374,37.7486916","127.7599302,37.7612146","127.7922374,37.7486916","128.4134887,37.5900034","128.006076,37.3879657","127.601599,37.5011829","127.7599302,37.7612146","128.6662248,35.9147992","128.5623373,36.7090415"
"127.7053434,37.1125389","127.8960007,36.8807835","127.7924616,37.7485495","127.7924616,37.7485495","127.7603958,37.7612243","127.7924616,37.7485495","128.413499,37.5900159","128.0061901,37.3879553","127.6026368,37.5014497","127.7603958,37.7612243","128.6665244,35.9153498","128.5634871,36.7104158"
"127.7038868,37.1133076","127.8955024,36.8820598","127.7926868,37.7483831","127.7926868,37.7483831","127.7609827,37.7612221","127.7926868,37.7483831","128.4137811,37.5902968","128.0063957,37.3879563","127.602939,37.5015188","127.7609827,37.7612221","128.666837,35.9160329","128.5642536,36.71136"
"127.7006246,37.1149141","127.8943247,36.8854496","127.7928621,37.7482159","127.7928621,37.7482159","127.7618012,37.7611987","127.7928621,37.7482159","128.4140173,37.5905329","128.0064837,37.3879487","127.6034369,37.5016329","127.7618012,37.7611987","128.6670868,35.916666","128.5672116,36.7149997"
"127.6980165,37.1161733","127.8942539,36.8856472","127.7929999,37.7480497","127.7929999,37.7480497","127.7622983,37.7611597","127.7929999,37.7480497","128.4140838,37.5905982","128.006565,37.3879321","127.6047791,37.5018994","127.7622983,37.7611597","128.6673689,35.9176108","128.5676626,36.7155527"
"127.6966787,37.1168173","127.8929705,36.8892429","127.7931116,37.7478665","127.7931116,37.7478665","127.7631529,37.7610722","127.7931116,37.7478665","128.4144386,37.5909001","128.0066484,37.3879047","127.6052465,37.5019918","127.7631529,37.7610722","128.6673698,35.9178272","128.5706435,36.7192056"
"127.6942715,37.117875","127.8928299,36.8896184","127.7931995,37.7476995","127.7931995,37.7476995","127.7634752,37.7610345","127.7931995,37.7476995","128.4144592,37.5909152","128.0068387,37.3878228","127.6052895,37.5020008","127.7634752,37.7610345","128.6674326,35.9180249","128.5707745,36.7193658"
