0,1,2,3,4,5,6,7,8,9
"129.2884775,35.6759332",,"128.0443493,36.1431765","127.5853166,37.487495","128.5847661,36.3481523","128.5861243,36.3436415","127.5693844,36.7885673","128.5479061,36.1586232",,"129.2884775,35.6759332"
"129.2886105,35.6762991",,"128.0452318,36.1428461","127.5858103,37.4879354","128.5844582,36.3485328","128.5861535,36.3439009","127.5692588,36.7885115","128.5479321,36.1588231",,"129.2886105,35.6762991"
"129.2888378,35.6771737",,"128.0461992,36.1425766","127.5869348,37.4890162","128.5841514,36.3489106","128.5861802,36.3441422","127.5690044,36.7885062","128.5480835,36.1600866",,"129.2888378,35.6771737"
"129.2889965,35.6778493",,"128.0477993,36.1421826","127.587073,37.4891486","128.5809941,36.3527679","128.586183,36.3443387","127.5689584,36.7885153","128.5481249,36.1603576",,"129.2889965,35.6778493"
"129.2892834,35.6798112",,"128.0484873,36.1420243","127.5871454,37.489218","128.580011,36.3539685","128.586183,36.3443414","127.5688374,36.7885523","128.5482366,36.1613158",,"129.2892834,35.6798112"
"129.2893076,35.6819339",,"128.0526368,36.1410992","127.5874705,37.4895323","128.5765928,36.358167","128.5861683,36.3448031","127.5686604,36.7886309","128.5483969,36.1620879",,"129.2893076,35.6819339"
"129.2892948,35.6821045",,"128.0556741,36.1404","127.5878249,37.4898457","128.5760162,36.3588681","128.5861618,36.3449826","127.5684286,36.7889249","128.5484492,36.1623417",,"129.2892948,35.6821045"
"129.289277,35.6823445",,"128.0591552,36.1396021","127.5879211,37.4899313","128.5756917,36.3592632","128.586101,36.3454186","127.5681823,36.7892225","128.5484766,36.1624731",,"129.289277,35.6823445"
"129.2892334,35.6826192",,"128.0595047,36.1395247","127.5879438,37.4899511","128.5736286,36.3617708","128.5860176,36.3458322","127.5676828,36.7896771","128.5485741,36.1629491",,"129.2892334,35.6826192"
"129.2890729,35.6836457",,"128.0629047,36.1387425","127.5883367,37.4902987","128.5733137,36.362219","128.5859312,36.346108","127.5673995,36.7899495","128.5486372,36.163183",,"129.2890729,35.6836457"
"129.2890381,35.6838175",,"128.0641919,36.1384461","127.5922462,37.4940094","128.5730332,36.3626479","128.585759,36.3465476","127.5671688,36.7901435","128.549087,36.1648162",,"129.2890381,35.6838175"
"129.2889289,35.6843718",,"128.0650551,36.138241","127.5923957,37.4941372","128.5728103,36.3630565","128.5856056,36.3468988","127.567003,36.7902626","128.5497743,36.1666664",,"129.2889289,35.6843718"
"129.2889199,35.6844152",,"128.0654058,36.13816","127.5935792,37.4952441","128.5726609,36.3633814","128.5853236,36.3473729","127.5668484,36.7903672","128.5499967,36.1672523",,"129.2889199,35.6844152"
"129.2886213,35.6855907",,"128.0656765,36.1380974","127.5939156,37.4955584","128.5724767,36.3638483","128.5850713,36.3477457","127.5666479,36.7904836","128.5501131,36.1675587",,"129.2886213,35.6855907"
"129.2858728,35.6936521",,"128.0671124,36.1377661","127.5957913,37.4973146","128.5723695,36.3641575","128.5847661,36.3481523","127.5664967,36.7905684","128.5503493,36.1681813",,"129.2858728,35.6936521"
"129.2854557,35.6953658",,"128.0704245,36.1369912","127.5968016,37.4982602","128.5723621,36.3641837","128.5844582,36.3485328","127.5663712,36.7906217","128.5505833,36.1688004",,"129.2854557,35.6953658"
"129.2851369,35.6973754",,"128.0729,36.136425","127.5976387,37.4990446","128.5722982,36.3644043","128.5841514,36.3489106","127.5659533,36.7908004","128.5508991,36.1696325",,"129.2851369,35.6973754"
"129.2850015,35.6994815",,"128.0751368,36.1358995","127.5978641,37.4992553","128.5722802,36.3644757","128.5809941,36.3527679","127.5658054,36.7908708","128.551362,36.1709915",,"129.2850015,35.6994815"
"129.2850109,35.7012889",,"128.0782447,36.1351867","127.5980442,37.4994183","128.5722115,36.3647476","128.580011,36.3539685","127.5656889,36.7909349","128.5515492,36.171858",,"129.2850109,35.7012889"
"129.285282,35.7038839",,"128.0787596,36.1350733","127.5984372,37.4997325","128.5721519,36.3651124","128.5765928,36.358167","127.5654895,36.7910639","128.5515867,36.172166",,"129.285282,35.7038839"
"129.285488,35.7052899",,"128.0798483,36.1348634","127.598812,37.4999999","128.5721008,36.3655347","128.5760162,36.3588681","127.5648869,36.7915583","128.551593,36.172303",,"129.285488,35.7052899"
"129.2855953,35.7059347",,"128.0808308,36.1347027","127.5990622,37.5001611","128.5720678,36.3659686","128.5756917,36.3592632","127.5647301,36.7917224","128.5516188,36.1729014",,"129.2855953,35.7059347"
"129.2856604,35.7063285",,"128.0825179,36.1345538","127.5994755,37.5004005","128.572097,36.3666346","128.5736286,36.3617708","127.5646394,36.791818","128.551625,36.1730329",,"129.2856604,35.7063285"
"129.2857715,35.7069958",,"128.0828678,36.1345287","127.5998298,37.5005733","128.5721486,36.3671498","128.5733137,36.362219","127.5642765,36.7920959","128.5515522,36.1739108",,"129.2857715,35.7069958"
"129.2859142,35.7077482",,"128.0871956,36.1342308","127.5999645,37.5006308","128.5721985,36.3674513","128.5730332,36.3626479","127.5639874,36.7922916","128.551523,36.1742211",,"129.2859142,35.7077482"
"129.2863701,35.7095535",,"128.0897072,36.1340552","127.6000087,37.5006515","128.5723402,36.3679513","128.5728103,36.3630565","127.5635617,36.7925244","128.5513996,36.1747244",,"129.2863701,35.7095535"
"129.2866548,35.7104733",,"128.0902649,36.1340182","127.6007614,37.5009492","128.5724493,36.3683497","128.5726609,36.3633814","127.5627091,36.7930144","128.5513923,36.1747596",,"129.2866548,35.7104733"
"129.2868074,35.7109677",,"128.0905214,36.1339971","127.601599,37.5011829","128.5724828,36.368435","128.5724767,36.3638483","127.5626476,36.7931361","128.5513369,36.1750242",,"129.2868074,35.7109677"
"129.2869605,35.7113919",,"128.0920841,36.1338578","127.6026368,37.5014497","128.5726618,36.3688832","128.5723695,36.3641575","127.5626376,36.7932371","128.5507446,36.1770497",,"129.2869605,35.7113919"
"129.2870252,35.7115676",,"128.0939114,36.1337324","127.602939,37.5015188","128.5728995,36.3693913","128.5723621,36.3641837","127.5626342,36.7932687","128.5506744,36.1772911",,"129.2870252,35.7115676"
"129.287381,35.7123511",,"128.0954365,36.1336158","127.6034369,37.5016329","128.5731364,36.3698409","128.5722982,36.3644043","127.5626433,36.7933669","128.5496326,36.1807152",,"129.287381,35.7123511"
"129.2875479,35.7126975",,"128.0966308,36.1335503","127.6047791,37.5018994","128.5733105,36.3701828","128.5722802,36.3644757","127.5626961,36.7935255","128.549574,36.1809077",,"129.2875479,35.7126975"
"129.2875804,35.7127692",,"128.0973584,36.1335079","127.6052465,37.5019918","128.5735614,36.3706745","128.5722115,36.3647476","127.5640847,36.7946553","128.5494372,36.1815724",,"129.2875804,35.7127692"
"129.2879224,35.7135295",,"128.0989403,36.1334063","127.6052895,37.5020008","128.5737493,36.3710415","128.5721519,36.3651124","127.5643348,36.7948607","128.5494119,36.1825111",,"129.2879224,35.7135295"
"129.2883045,35.7143027",,"128.0991425,36.1333963","127.60544,37.5020304","128.5740744,36.3716661","128.5721008,36.3655347","127.5649584,36.7953579","128.5494073,36.1826662",,"129.2883045,35.7143027"
"129.2890612,35.7156175",,"128.0999935,36.1333559","127.6058622,37.5021256","128.5753999,36.3742576","128.5720678,36.3659686","127.5650347,36.7954255","128.5494921,36.1831902",,"129.2890612,35.7156175"
"129.289303,35.7159989",,"128.1001201,36.133349","127.6063952,37.5022558","128.5757374,36.3749659","128.572097,36.3666346","127.5653611,36.7956795","128.5495417,36.1834088",,"129.289303,35.7159989"
"129.2898532,35.7168282",,"128.1003557,36.1333415","127.6064337,37.5022639","128.5760991,36.3758163","128.5721486,36.3671498","127.5653522,36.7957778","128.5495913,36.1836247",,"129.2898532,35.7168282"
"129.2902723,35.7174259",,"128.1024123,36.1332708","127.6074059,37.5024775","128.5763371,36.3764245","128.5721985,36.3674513","127.56534,36.7959004","128.5496529,36.183818",,"129.2902723,35.7174259"
"129.2912153,35.7186154",,"128.1025246,36.1332666","127.6084358,37.5027145","128.5764554,36.3767543","128.5723402,36.3679513","127.5652964,36.79606","128.5497624,36.1841101",,"129.2912153,35.7186154"
"129.2926856,35.7202919",,"128.104449,36.1332082","127.6089937,37.5028483","128.5765621,36.3770544","128.5724493,36.3683497","127.5652484,36.7962133","128.5498874,36.184392",,"129.2926856,35.7202919"
"129.2942647,35.7217955",,"128.1075248,36.1331413","127.6090922,37.5028672","128.5765702,36.3770769","128.5724828,36.368435","127.5651858,36.7964107","128.5499238,36.1844575",,"129.2942647,35.7217955"
"129.2950656,35.7224597",,"128.1088749,36.1331083","127.6092495,37.5028977","128.5768103,36.3777517","128.5726618,36.3688832","127.5651645,36.7964793","128.550171,36.1848953",,"129.2950656,35.7224597"
"129.2961522,35.7233405",,"128.1100146,36.133033","127.609838,37.5030134","128.5769115,36.3780582","128.5728995,36.3693913","127.5651265,36.7966109","128.550277,36.1850846",,"129.2961522,35.7233405"
"129.2964444,35.7235497",,"128.1109708,36.1329416","127.6125981,37.503466","128.577187,36.3788743","128.5731364,36.3698409","127.5650684,36.7967921","128.5504879,36.1853938",,"129.2964444,35.7235497"
"129.2972151,35.724099",,"128.111948,36.1328302","127.6151365,37.5038827","128.5776873,36.3805583","128.5733105,36.3701828","127.5649689,36.7971023","128.5507412,36.1857026",,"129.2972151,35.724099"
"129.2974634,35.7242765",,"128.1123021,36.1327725","127.6166621,37.5041831","128.5778743,36.3811831","128.5735614,36.3706745","127.5648236,36.7976432","128.5511247,36.1861076",,"129.2974634,35.7242765"
"129.2981462,35.7247513",,"128.1137112,36.1324768","127.6168873,37.5042081","128.5779326,36.3813647","128.5737493,36.3710415","127.5647902,36.7978389","128.5518497,36.1867665",,"129.2981462,35.7247513"
"129.298697,35.7251063",,"128.1142136,36.1323426","127.6187492,37.5046416","128.5780095,36.3816056","128.5740744,36.3716661","127.5647712,36.7979786","128.5523619,36.1872326",,"129.298697,35.7251063"
"129.2996733,35.7256984",,"128.1152538,36.1320425","127.6195619,37.5048662","128.5780747,36.3818078","128.5753999,36.3742576","127.56475,36.7981256","128.5526287,36.1874674",,"129.2996733,35.7256984"
"129.3004808,35.7261623",,"128.1164273,36.1316064","127.6201381,37.5050702","128.5781167,36.3819436","128.5757374,36.3749659","127.564794,36.7984176","128.5529009,36.1877039",,"129.3004808,35.7261623"
"129.3010448,35.7264622",,"128.1170643,36.131348","127.6204494,37.5051744","128.5781307,36.3819876","128.5760991,36.3758163","127.5647943,36.7987079","128.5540015,36.1886679",,"129.3010448,35.7264622"
"129.3016943,35.7267842",,"128.1178949,36.1309741","127.6205874,37.50515","128.5782801,36.3824677","128.5763371,36.3764245","127.564772,36.7988576","128.5541624,36.188808",,"129.3016943,35.7267842"
"129.3023459,35.7270936",,"128.1183943,36.1307416","127.6207367,37.5051074","128.5786499,36.3836579","128.5764554,36.3767543","127.5647183,36.7990189","128.5550372,36.1896829",,"129.3023459,35.7270936"
"129.3027778,35.7272746",,"128.1197249,36.1300766","127.6208802,37.5049811","128.5789948,36.3847312","128.5765621,36.3770544","127.5646344,36.7992317","128.5553994,36.1901575",,"129.3027778,35.7272746"
"129.3039486,35.7277637",,"128.1211507,36.1293633","127.620888,37.5049153","128.5792978,36.3856804","128.5765702,36.3770769","127.5646065,36.7993832","128.5558499,36.1909081",,"129.3039486,35.7277637"
"129.3066957,35.7289305",,"128.1221802,36.1288494","127.6208913,37.5048855","128.5793887,36.3859672","128.5768103,36.3777517","127.5646223,36.7994724","128.5564906,36.1924034",,"129.3066957,35.7289305"
"129.3068743,35.7290053",,"128.1242624,36.1278081","127.6208844,37.5047675","128.5794003,36.386004","128.5769115,36.3780582","127.5646526,36.7995328","128.5567995,36.1931246",,"129.3068743,35.7290053"
"129.3093735,35.730055",,"128.1248459,36.1275346","127.6208401,37.5046945","128.5794365,36.3861164","128.577187,36.3788743","127.5647311,36.7996274","128.5577758,36.1956754",,"129.3093735,35.730055"
"129.3110312,35.7307566",,"128.1249621,36.1274799","127.620728,37.5046027","128.5799124,36.387641","128.5776873,36.3805583","127.5647346,36.7996941","128.558005,36.1962576",,"129.3110312,35.7307566"
"129.3145351,35.7322282",,"128.1249998,36.1274662","127.6205332,37.5045082","128.580075,36.3880245","128.5778743,36.3811831","127.5646719,36.7998321","128.5590852,36.1989192",,"129.3145351,35.7322282"
"129.3145597,35.7322387",,"128.126139,36.1269256","127.6204076,37.5044858","128.5802369,36.3883665","128.5779326,36.3813647","127.564654,36.7999214","128.5592556,36.1993477",,"129.3145597,35.7322387"
"129.3149046,35.7323831",,"128.1262974,36.1268599","127.6202604,37.5044571","128.5803249,36.3885198","128.5780095,36.3816056","127.5645937,36.8001954","128.5593109,36.1994834",,"129.3149046,35.7323831"
"129.3166326,35.7331089",,"128.1270232,36.1265982","127.6195372,37.5043164","128.5803614,36.3885826","128.5780747,36.3818078","127.5645501,36.800309","128.5593615,36.1996082",,"129.3166326,35.7331089"
"129.3169854,35.7332586",,"128.127973,36.1262732","127.6181984,37.504087","128.5805745,36.388916","128.5781167,36.3819436","127.5644125,36.8005814","128.5595555,36.2000582",,"129.3169854,35.7332586"
"129.3191024,35.7341182",,"128.1290165,36.1259864","127.6180581,37.5040628","128.5807739,36.3892243","128.5781307,36.3819876","127.5643542,36.8006472","128.5596497,36.2002809",,"129.3191024,35.7341182"
"129.322572,35.7355765",,"128.1296042,36.1258247","127.6180491,37.5040898","128.5810617,36.389558","128.5782801,36.3824677","127.5642579,36.8007536","128.5600123,36.2011828",,"129.322572,35.7355765"
"129.3228835,35.735708",,"128.1298403,36.1257594","127.6179681,37.5043666","128.5813744,36.3899167","128.5786499,36.3836579","127.5642311,36.8008086","128.5602944,36.2018943",,"129.3228835,35.735708"
"129.3254947,35.7368069",,"128.1304145,36.1255779","127.6178758,37.5046957","128.5822865,36.3906413","128.5789948,36.3847312","127.5642066,36.801062","128.5606743,36.2028493",,"129.3254947,35.7368069"
"129.3256633,35.7368774",,"128.1332816,36.1247469","127.6176373,37.5055414","128.5824114,36.3907249","128.5792978,36.3856804","127.5641887,36.8011467","128.5608866,36.2036579",,"129.3256633,35.7368774"
"129.3304002,35.7388635",,"128.1334557,36.1246964","127.61745,37.5058913","128.5828998,36.3910414","128.5793887,36.3859672","127.5641215,36.8012306","128.5609151,36.2037937",,"129.3304002,35.7388635"
"129.3305052,35.7389097",,"128.1339325,36.1245703","127.6173407,37.5061889","128.5832881,36.3912272","128.5794003,36.386004","127.5639861,36.8014055","128.5609996,36.2041996",,"129.3305052,35.7389097"
"129.3340575,35.7404827",,"128.1349819,36.1243403","127.6172574,37.5064756","128.5850875,36.392088","128.5794365,36.3861164","127.5639514,36.8014813","128.5611745,36.2052916",,"129.3340575,35.7404827"
"129.3341926,35.7405384",,"128.1354736,36.1242674","127.6172417,37.5065432","128.5863346,36.3926852","128.5799124,36.387641","127.5639469,36.8015435","128.5612123,36.2062",,"129.3341926,35.7405384"
"129.337538,35.7419062",,"128.1354859,36.1242664","127.6172418,37.5065784","128.5871989,36.3930992","128.580075,36.3880245","127.5639649,36.801612","128.5611458,36.2074528",,"129.337538,35.7419062"
"129.3409119,35.7433087",,"128.1360921,36.1242082","127.6172475,37.5066045","128.5882873,36.3936663","128.5802369,36.3883665","127.5639896,36.8016426","128.5609866,36.2083494",,"129.3409119,35.7433087"
"129.3438514,35.7445213",,"128.1367731,36.1241811","127.6172894,37.5066712","128.5892259,36.3942112","128.5803249,36.3885198","127.5640491,36.8016832","128.560674,36.2095827",,"129.3438514,35.7445213"
"129.3474717,35.7460505",,"128.1375178,36.1242015","127.6173494,37.5067081","128.5897878,36.3945991","128.5803614,36.3885826","127.5642375,36.8017831","128.5605422,36.209958",,"129.3474717,35.7460505"
"129.3486568,35.7465606",,"128.1386056,36.1243183","127.6176302,37.5068123","128.5902773,36.3949976","128.5805745,36.388916","127.5644618,36.8018912","128.560299,36.210648",,"129.3486568,35.7465606"
"129.3502991,35.7473818",,"128.139663,36.1245245","127.6177842,37.5068708","128.5907901,36.3954698","128.5807739,36.3892243","127.5645122,36.8019083","128.5602872,36.2106824",,"129.3502991,35.7473818"
"129.3531275,35.7488456",,"128.1403704,36.1247434","127.6178872,37.5069167","128.5913276,36.3960292","128.5810617,36.389558","127.56451,36.8019389","128.5602308,36.2107911",,"129.3531275,35.7488456"
"129.3551283,35.7499993",,"128.1405354,36.1248084","127.61809,37.5070688","128.5916318,36.3964105","128.5813744,36.3899167","127.5644775,36.8019975","128.559514,36.2121605",,"129.3551283,35.7499993"
"129.3575594,35.7515384",,"128.1408867,36.1249598","127.6185839,37.5074243","128.5919989,36.3969075","128.5822865,36.3906413","127.5644619,36.8020201","128.5588983,36.213035",,"129.3575594,35.7515384"
"129.3604014,35.7536238",,"128.1445498,36.1267748","127.618696,37.5075162","128.5924498,36.3976579","128.5824114,36.3907249","127.5643745,36.8021283","128.5581694,36.213924",,"129.3604014,35.7536238"
