0,1,2,3,4,5,6,7,8,9
"129.3875757,35.9419809",,,"127.8822377,36.781829",,"128.7041699,36.5582881",,,"129.3875757,35.9419809",
"129.3880136,35.942725",,,"127.8819185,36.7818724",,"128.7041341,36.5584958",,,"129.3880136,35.942725",
"129.3885127,35.9435744",,,"127.8815702,36.7819213",,"128.7040994,36.5586413",,,"129.3885127,35.9435744",
"129.3887205,35.9437343",,,"127.8808393,36.7820994",,"128.7040621,36.558758",,,"129.3887205,35.9437343",
"129.3890119,35.944102",,,"127.8802293,36.7822555",,"128.7040603,36.5588572",,,"129.3890119,35.944102",
"129.3891173,35.9441977",,,"127.8796765,36.7824394",,"128.7040557,36.5591358",,,"129.3891173,35.9441977",
"129.3893016,35.9443507",,,"127.8788711,36.7827385",,"128.703982,36.5594241",,,"129.3893016,35.9443507",
"129.3895345,35.9444922",,,"127.8788442,36.7827485",,"128.7037873,36.5601995",,,"129.3895345,35.9444922",
"129.3897872,35.9446289",,,"127.8785702,36.7828603",,"128.7037495,36.5603576",,,"129.3897872,35.9446289",
"129.3903671,35.9448207",,,"127.8782829,36.7829973",,"128.7035868,36.5611075",,,"129.3903671,35.9448207",
"129.3917125,35.9451763",,,"127.8778625,36.7832105",,"128.7035232,36.5613254",,,"129.3917125,35.9451763",
"129.3927412,35.9453143",,,"127.8776792,36.7833066",,"128.7034839,36.5614583",,,"129.3927412,35.9453143",
"129.393193,35.9453387",,,"127.8775138,36.7833928",,"128.7034616,36.5615333",,,"129.393193,35.9453387",
"129.3937618,35.9453432",,,"127.8771774,36.7835895",,"128.7033366,36.5620493",,,"129.3937618,35.9453432",
"129.3953864,35.9451346",,,"127.8771696,36.783594",,"128.7031998,36.5623076",,,"129.3953864,35.9451346",
"129.3957123,35.9451303",,,"127.8769596,36.7837326",,"128.7031776,36.562389",,,"129.3957123,35.9451303",
"129.396302,35.9450363",,,"127.8768076,36.7838323",,"128.7030903,36.5626675",,,"129.396302,35.9450363",
"129.3968708,35.9449462",,,"127.8765172,36.7840243",,"128.7030072,36.5628558",,,"129.3968708,35.9449462",
"129.3980378,35.9447474",,,"127.8762056,36.7842425",,"128.7026573,36.5633524",,,"129.3980378,35.9447474",
"129.3985115,35.9446687",,,"127.8756796,36.7846372",,"128.702477,36.5635472",,,"129.3985115,35.9446687",
"129.3992997,35.9445318",,,"127.8754407,36.7848165",,"128.7022768,36.5637475",,,"129.3992997,35.9445318",
"129.3999527,35.9443953",,,"127.8753178,36.7849106",,"128.7021905,36.5638079",,,"129.3999527,35.9443953",
"129.4004918,35.9442705",,,"127.875252,36.7849604",,"128.7019626,36.5639526",,,"129.4004918,35.9442705",
"129.4017612,35.9439484",,,"127.8749996,36.7851514",,"128.7014375,36.56425",,,"129.4017612,35.9439484",
"129.4026269,35.9437147",,,"127.8734742,36.7862993",,"128.7013191,36.5643278",,,"129.4026269,35.9437147",
"129.4034617,35.9434851",,,"127.8731024,36.786579",,"128.7010193,36.5645219",,,"129.4034617,35.9434851",
"129.4042097,35.9432885",,,"127.8728511,36.7867673",,"128.7008699,36.5646181",,,"129.4042097,35.9432885",
"129.405081,35.9430592",,,"127.872668,36.7869148",,"128.7005246,36.5648325",,,"129.405081,35.9430592",
"129.4065458,35.9427051",,,"127.8721532,36.7872932",,"128.7002114,36.5650331",,,"129.4065458,35.9427051",
"129.4072207,35.94256",,,"127.8719879,36.7874146",,"128.700066,36.5651643",,,"129.4072207,35.94256",
"129.407849,35.9424572",,,"127.8709993,36.7881037",,"128.7000373,36.5651917",,,"129.407849,35.9424572",
"129.4084055,35.9424132",,,"127.8704797,36.7884325",,"128.6999239,36.5652992",,,"129.4084055,35.9424132",
"129.409352,35.9424054",,,"127.8702853,36.7885521",,"128.6998691,36.5653664",,,"129.409352,35.9424054",
"129.4096171,35.9424119",,,"127.869441,36.7889559",,"128.6997758,36.5654792",,,"129.4096171,35.9424119",
"129.4098481,35.9424281",,,"127.8685953,36.7892957",,"128.6997242,36.565541",,,"129.4098481,35.9424281",
"129.4102407,35.9424805",,,"127.8672747,36.7897018",,"128.6995122,36.5658496",,,"129.4102407,35.9424805",
"129.4106055,35.9425296",,,"127.8666667,36.7898344",,"128.6992978,36.5662205",,,"129.4106055,35.9425296",
"129.4109739,35.9425923",,,"127.8658728,36.7899739",,"128.6990798,36.5665787",,,"129.4109739,35.9425923",
"129.4120981,35.9429196",,,"127.8657025,36.7899942",,"128.6990242,36.5666658",,,"129.4120981,35.9429196",
"129.4136065,35.943459",,,"127.8654124,36.7900294",,"128.6987224,36.5671674",,,"129.4136065,35.943459",
"129.414253,35.9436984",,,"127.8653989,36.7900312",,"128.6984489,36.5676226",,,"129.414253,35.9436984",
"129.4170943,35.9447528",,,"127.8646583,36.790084",,"128.6982659,36.5679274",,,"129.4170943,35.9447528",
"129.4188505,35.9454044",,,"127.8640577,36.7901056",,"128.698036,36.5683092",,,"129.4188505,35.9454044",
"129.4190753,35.9454855",,,"127.8626621,36.7900747",,"128.697902,36.5685314",,,"129.4190753,35.9454855",
"129.4199744,35.9458092",,,"127.8592518,36.7899156",,"128.6978541,36.5686148",,,"129.4199744,35.9458092",
"129.4212542,35.9462872",,,"127.8590388,36.7899054",,"128.6978334,36.568652",,,"129.4212542,35.9462872",
"129.4248262,35.9475713",,,"127.8589301,36.7899004",,"128.6977757,36.5687508",,,"129.4248262,35.9475713",
"129.4253773,35.9477608",,,"127.8581746,36.7898918",,"128.697766,36.5687743",,,"129.4253773,35.9477608",
"129.4261833,35.9480372",,,"127.8574104,36.7899392",,"128.6975369,36.5692075",,,"129.4261833,35.9480372",
"129.4274536,35.9483467",,,"127.8569467,36.7899938",,"128.6974492,36.5693914",,,"129.4274536,35.9483467",
"129.4279958,35.9484417",,,"127.8564404,36.7900665",,"128.697362,36.5696744",,,"129.4279958,35.9484417",
"129.428665,35.9485166",,,"127.8558502,36.7901764",,"128.6973304,36.5700894",,,"129.428665,35.9485166",
"129.4297016,35.9486117",,,"127.8547936,36.7904816",,"128.6973286,36.5701192",,,"129.4297016,35.9486117",
"129.4305439,35.948691",,,"127.853897,36.7907511",,"128.6973164,36.5702717",,,"129.4305439,35.948691",
"129.4312534,35.9487823",,,"127.8517468,36.7913831",,"128.6973247,36.5707331",,,"129.4312534,35.9487823",
"129.4319635,35.9489404",,,"127.85142,36.7914778",,"128.6973493,36.5710998",,,"129.4319635,35.9489404",
"129.4324078,35.9490657",,,"127.8507518,36.791688",,"128.6973621,36.5713493",,,"129.4324078,35.9490657",
"129.4330511,35.9493059",,,"127.849807,36.7919631",,"128.6974618,36.5715079",,,"129.4330511,35.9493059",
"129.4331518,35.9493431",,,"127.8491288,36.7921841",,"128.6975618,36.571616",,,"129.4331518,35.9493431",
"129.43347,35.949484",,,"127.8481073,36.7925792",,"128.6977031,36.5717173",,,"129.43347,35.949484",
"129.4338844,35.9496982",,,"127.8473141,36.7929214",,"128.6978239,36.5717999",,,"129.4338844,35.9496982",
"129.4340577,35.9498054",,,"127.8458581,36.7936522",,"128.6979747,36.571866",,,"129.4340577,35.9498054",
"129.4345046,35.9500821",,,"127.8444644,36.7943044",,"128.6981621,36.5719164",,,"129.4345046,35.9500821",
"129.4346514,35.9501942",,,"127.8421233,36.7954218",,"128.698237,36.5719166",,,"129.4346514,35.9501942",
"129.4352934,35.9506977",,,"127.8416961,36.7956259",,"128.6987208,36.5719063",,,"129.4352934,35.9506977",
"129.4359124,35.9512583",,,"127.8410082,36.7959686",,"128.700697,36.5720712",,,"129.4359124,35.9512583",
"129.4360836,35.9514106",,,"127.8403697,36.7963058",,"128.7007943,36.5720792",,,"129.4360836,35.9514106",
"129.4371312,35.9523636",,,"127.8397234,36.7966637",,"128.7008369,36.5720833",,,"129.4371312,35.9523636",
"129.4377212,35.9528697",,,"127.8392214,36.7969716",,"128.7009611,36.5720929",,,"129.4377212,35.9528697",
"129.4382491,35.9533291",,,"127.8385532,36.7974432",,"128.7014243,36.572127",,,"129.4382491,35.9533291",
"129.4388257,35.9538318",,,"127.8367303,36.7986572",,"128.7014992,36.5721325",,,"129.4388257,35.9538318",
"129.4398977,35.954687",,,"127.8349184,36.7998514",,"128.701974,36.572116",,,"129.4398977,35.954687",
"129.4405772,35.9551835",,,"127.8344265,36.8001521",,"128.7019621,36.5722162",,,"129.4405772,35.9551835",
"129.4410807,35.9555513",,,"127.8339983,36.8003967",,"128.7019531,36.572283",,,"129.4410807,35.9555513",
"129.4421347,35.9562581",,,"127.8333172,36.8007655",,,,,"129.4421347,35.9562581",
"129.4437933,35.9573418",,,"127.8324748,36.8011573",,,,,"129.4437933,35.9573418",
"129.4444096,35.957742",,,"127.8319332,36.8013778",,,,,"129.4444096,35.957742",
"129.4450034,35.9581281",,,"127.8313356,36.8016103",,,,,"129.4450034,35.9581281",
"129.445985,35.9587774",,,"127.8303214,36.8019521",,,,,"129.445985,35.9587774",
"129.4469025,35.9593854",,,"127.8299252,36.8020875",,,,,"129.4469025,35.9593854",
"129.4481296,35.9601858",,,"127.8286536,36.8025147",,,,,"129.4481296,35.9601858",
"129.4491839,35.9609448",,,"127.8283301,36.8026229",,,,,"129.4491839,35.9609448",
"129.4497366,35.961419",,,"127.8271637,36.8030245",,,,,"129.4497366,35.961419",
"129.4500854,35.9617595",,,"127.8265524,36.8032191",,,,,"129.4500854,35.9617595",
"129.4503114,35.9620208",,,"127.8261752,36.8033491",,,,,"129.4503114,35.9620208",
"129.4505714,35.9623601",,,"127.8260969,36.8033763",,,,,"129.4505714,35.9623601",
"129.450862,35.962816",,,"127.8256705,36.8035506",,,,,"129.450862,35.962816",
"129.4511374,35.9632829",,,"127.8255698,36.8035959",,,,,"129.4511374,35.9632829",
"129.4513158,35.9636821",,,"127.8252945,36.8037211",,,,,"129.4513158,35.9636821",
"129.4513814,35.963827",,,"127.8243637,36.8041527",,,,,"129.4513814,35.963827",
"129.4515756,35.9642827",,,"127.8231065,36.8048196",,,,,"129.4515756,35.9642827",
"129.4520344,35.9658942",,,"127.8198904,36.8064924",,,,,"129.4520344,35.9658942",
"129.4522836,35.9668268",,,"127.8197853,36.8065477",,,,,"129.4522836,35.9668268",
"129.4523523,35.9670961",,,"127.8174831,36.8077555",,,,,"129.4523523,35.9670961",
"129.4525574,35.9677697",,,"127.8173791,36.8078072",,,,,"129.4525574,35.9677697",
"129.452705,35.9682685",,,"127.8168342,36.80808",,,,,"129.452705,35.9682685",
"129.4528767,35.9687119",,,"127.8160612,36.8084652",,,,,"129.4528767,35.9687119",
"129.4530489,35.969085",,,"127.815647,36.8086321",,,,,"129.4530489,35.969085",
"129.4531708,35.9693066",,,"127.8152889,36.8087674",,,,,"129.4531708,35.9693066",
"129.453363,35.969637",,,"127.8152351,36.8087874",,,,,"129.453363,35.969637",
"129.4533793,35.9696656",,,"127.8147101,36.8089754",,,,,"129.4533793,35.9696656",
"129.4537547,35.970231",,,"127.8145466,36.8090218",,,,,"129.4537547,35.970231",
"129.4544516,35.971149",,,"127.8144492,36.8090491",,,,,"129.4544516,35.971149",
"129.4547562,35.9715407",,,"127.814251,36.8091055",,,,,"129.4547562,35.9715407",
"129.4555743,35.9725622",,,"127.8140684,36.8091538",,,,,"129.4555743,35.9725622",
"129.4558589,35.9729488",,,"127.8137011,36.8092377",,,,,"129.4558589,35.9729488",
"129.4560436,35.9732",,,"127.8130849,36.8093574",,,,,"129.4560436,35.9732",
"129.4564621,35.9738025",,,"127.8126928,36.8094116",,,,,"129.4564621,35.9738025",
"129.4566746,35.9741416",,,"127.8125661,36.8094227",,,,,"129.4566746,35.9741416",
"129.4568872,35.9744906",,,"127.8118299,36.809504",,,,,"129.4568872,35.9744906",
"129.4571935,35.9750355",,,"127.8108055,36.8095671",,,,,"129.4571935,35.9750355",
"129.4574117,35.9754294",,,"127.8103269,36.8095918",,,,,"129.4574117,35.9754294",
"129.4576494,35.9759412",,,"127.8100691,36.8096042",,,,,"129.4576494,35.9759412",
"129.4579624,35.9766248",,,"127.8097205,36.8096195",,,,,"129.4579624,35.9766248",
"129.4581492,35.9770913",,,"127.8088462,36.8096578",,,,,"129.4581492,35.9770913",
"129.4583999,35.977766",,,"127.8080235,36.8097113",,,,,"129.4583999,35.977766",
"129.4585368,35.9781911",,,"127.806674,36.8097996",,,,,"129.4585368,35.9781911",
"129.4586874,35.9787664",,,"127.8065496,36.809808",,,,,"129.4586874,35.9787664",
"129.4590382,35.9800353",,,"127.8061798,36.8098513",,,,,"129.4590382,35.9800353",
"129.4594179,35.9814886",,,"127.806154,36.8098541",,,,,"129.4594179,35.9814886",
"129.4598182,35.9828747",,,"127.805837,36.8099081",,,,,"129.4598182,35.9828747",
"129.4599225,35.9832354",,,"127.8051492,36.8100577",,,,,"129.4599225,35.9832354",
"129.4600139,35.9834773",,,"127.8048637,36.8101549",,,,,"129.4600139,35.9834773",
"129.4600949,35.9836572",,,"127.8045928,36.8102647",,,,,"129.4600949,35.9836572",
"129.4602639,35.9840339",,,"127.8040591,36.8105356",,,,,"129.4602639,35.9840339",
"129.4605191,35.9845309",,,"127.8036812,36.8107844",,,,,"129.4605191,35.9845309",
"129.4609019,35.9851196",,,"127.8035549,36.8108956",,,,,"129.4609019,35.9851196",
"129.4612304,35.9855289",,,"127.8033762,36.811053",,,,,"129.4612304,35.9855289",
"129.4615852,35.985972",,,"127.8031663,36.8112771",,,,,"129.4615852,35.985972",
"129.4617245,35.9862248",,,"127.8029375,36.81154",,,,,"129.4617245,35.9862248",
"129.4618386,35.9863537",,,"127.8026488,36.8119689",,,,,"129.4618386,35.9863537",
"129.4624554,35.987117",,,"127.8023784,36.8124807",,,,,"129.4624554,35.987117",
"129.4625938,35.9872878",,,"127.8018989,36.813433",,,,,"129.4625938,35.9872878",
"129.4635206,35.9885211",,,"127.8017187,36.8137859",,,,,"129.4635206,35.9885211",
"129.4636237,35.988652",,,"127.8013381,36.8145216",,,,,"129.4636237,35.988652",
"129.4637015,35.9887507",,,"127.8013303,36.8145378",,,,,"129.4637015,35.9887507",
"129.4639169,35.9890249",,,"127.8010889,36.8150207",,,,,"129.4639169,35.9890249",
"129.4640703,35.9891756",,,"127.8007042,36.8155644",,,,,"129.4640703,35.9891756",
"129.4642968,35.9893161",,,"127.800301,36.8159575",,,,,"129.4642968,35.9893161",
"129.4645015,35.9893876",,,"127.8000139,36.8162188",,,,,"129.4645015,35.9893876",
"129.4648177,35.9894356",,,"127.7997612,36.8163898",,,,,"129.4648177,35.9894356",
"129.4649895,35.9894292",,,"127.7996974,36.8164332",,,,,"129.4649895,35.9894292",
"129.4651504,35.9893887",,,"127.7995151,36.816541",,,,,"129.4651504,35.9893887",
"129.4652076,35.9893706",,,"127.7990316,36.8167531",,,,,"129.4652076,35.9893706",
"129.4653341,35.9892369",,,"127.7985747,36.8169075",,,,,"129.4653341,35.9892369",
"129.4653974,35.9891493",,,"127.7978488,36.8170734",,,,,"129.4653974,35.9891493",
"129.4654368,35.9889963",,,"127.7976191,36.8171164",,,,,"129.4654368,35.9889963",
"129.4654332,35.9888945",,,"127.7967631,36.8172762",,,,,"129.4654332,35.9888945",
"129.4653881,35.9887763",,,"127.7962108,36.8173723",,,,,"129.4653881,35.9887763",
"129.4652884,35.9886463",,,"127.7956897,36.8174502",,,,,"129.4652884,35.9886463",
"129.4652139,35.9885926",,,"127.7949513,36.8175746",,,,,"129.4652139,35.9885926",
"129.4651453,35.9885549",,,"127.7902374,36.8183994",,,,,"129.4651453,35.9885549",
"129.465069,35.9885192",,,"127.7893748,36.8185908",,,,,"129.465069,35.9885192",
"129.4649684,35.9884911",,,"127.7879748,36.8190161",,,,,"129.4649684,35.9884911",
"129.4648424,35.9884616",,,"127.787087,36.8193743",,,,,"129.4648424,35.9884616",
"129.4645358,35.988445",,,"127.7865408,36.8196262",,,,,"129.4645358,35.988445",
"129.4636055,35.9884575",,,"127.7862364,36.8197829",,,,,"129.4636055,35.9884575",
"129.4633662,35.9884678",,,"127.7859566,36.8199206",,,,,"129.4633662,35.9884678",
"129.4627834,35.9884917",,,"127.7850368,36.8204339",,,,,"129.4627834,35.9884917",
"129.4626256,35.988479",,,"127.7842379,36.8208902",,,,,"129.4626256,35.988479",
"129.4606897,35.9886008",,,"127.7840343,36.8210097",,,,,"129.4606897,35.9886008",
"129.4594775,35.9886954",,,"127.7833943,36.8213862",,,,,"129.4594775,35.9886954",
"129.4586926,35.9887993",,,"127.7823247,36.822008",,,,,"129.4586926,35.9887993",
"129.4583612,35.9888543",,,"127.782149,36.822113",,,,,"129.4583612,35.9888543",
"129.4574366,35.9890082",,,"127.7820741,36.8221583",,,,,"129.4574366,35.9890082",
"129.4570875,35.9891076",,,"127.7814497,36.8225158",,,,,"129.4570875,35.9891076",
"129.4563368,35.9892993",,,"127.7811621,36.8226743",,,,,"129.4563368,35.9892993",
"129.4546249,35.9897743",,,"127.7810066,36.8227675",,,,,"129.4546249,35.9897743",
"129.4538477,35.9899691",,,"127.7807998,36.8229582",,,,,"129.4538477,35.9899691",
"129.4533991,35.9900827",,,"127.7807373,36.823016",,,,,"129.4533991,35.9900827",
"129.45245,35.9902803",,,"127.7807116,36.8230495",,,,,"129.45245,35.9902803",
"129.4521365,35.9903413",,,"127.7806816,36.8231153",,,,,"129.4521365,35.9903413",
"129.4514395,35.990459",,,"127.7806683,36.8231821",,,,,"129.4514395,35.990459",
"129.4507733,35.9905645",,,"127.7806686,36.8232398",,,,,"129.4507733,35.9905645",
"129.4507003,35.9905756",,,"127.7806834,36.8233091",,,,,"129.4507003,35.9905756",
"129.4496949,35.9906902",,,"127.7807094,36.8233677",,,,,"129.4496949,35.9906902",
"129.4441349,35.9912537",,,"127.7807533,36.8234163",,,,,"129.4441349,35.9912537",
"129.4426988,35.9913996",,,"127.7808129,36.8234657",,,,,"129.4426988,35.9913996",
"129.4424299,35.9914274",,,"127.7808949,36.8235043",,,,,"129.4424299,35.9914274",
"129.4422396,35.9914467",,,"127.7809869,36.8235248",,,,,"129.4422396,35.9914467",
"129.4402323,35.9916423",,,"127.7810867,36.8235327",,,,,"129.4402323,35.9916423",
"129.4398422,35.9916594",,,"127.781199,36.8235748",,,,,"129.4398422,35.9916594",
"129.439515,35.9916584",,,"127.7812998,36.8235412",,,,,"129.439515,35.9916584",
"129.4392451,35.9916439",,,"127.7813872,36.8235076",,,,,"129.4392451,35.9916439",
"129.4390048,35.9916171",,,"127.7814744,36.8234497",,,,,"129.4390048,35.9916171",
"129.4388746,35.9915994",,,"127.781537,36.8233828",,,,,"129.4388746,35.9915994",
"129.4387912,35.991589",,,"127.7815748,36.8233079",,,,,"129.4387912,35.991589",
"129.4385014,35.9915315",,,"127.7815991,36.8231916",,,,,"129.4385014,35.9915315",
"129.4381399,35.9914445",,,"127.7815998,36.8230915",,,,,"129.4381399,35.9914445",
"129.4356951,35.9906727",,,"127.7815748,36.8229915",,,,,"129.4356951,35.9906727",
"129.4355115,35.9905576",,,"127.781524,36.8228916",,,,,"129.4355115,35.9905576",
"129.434674,35.9902826",,,"127.7814867,36.822825",,,,,"129.434674,35.9902826",
"129.4341519,35.9901144",,,"127.7814248,36.8227494",,,,,"129.4341519,35.9901144",
"129.4338064,35.9900027",,,"127.7814101,36.8227368",,,,,"129.4338064,35.9900027",
"129.4335997,35.9899412",,,"127.7810906,36.8224473",,,,,"129.4335997,35.9899412",
"129.4337398,35.9898199",,,"127.7807081,36.8221011",,,,,"129.4337398,35.9898199",
"129.4340245,35.9895746",,,"127.7802739,36.8217082",,,,,"129.4340245,35.9895746",
"129.4342121,35.9893994",,,"127.7801099,36.8216365",,,,,"129.4342121,35.9893994",
"129.4345068,35.9891594",,,"127.7800705,36.8216059",,,,,"129.4345068,35.9891594",
"129.4347197,35.9889766",,,"127.7800368,36.8215771",,,,,"129.4347197,35.9889766",
"129.4348415,35.9888737",,,"127.7790243,36.8206582",,,,,"129.4348415,35.9888737",
"129.4349496,35.988716",,,"127.7786249,36.8202742",,,,,"129.4349496,35.988716",
"129.4349749,35.9886164",,,"127.7782366,36.819883",,,,,"129.4349749,35.9886164",
